user_id,course_id,interaction_type,rating_given
U605,C77,Enrolled,1.7
U77,C432,Viewed,4.7
U983,C115,Viewed,2.5
U217,C365,Enrolled,3.8
U21,C181,Completed,3.8
U122,C221,Completed,3.2
U897,C475,Enrolled,2.2
U436,C220,Enrolled,1.0
U425,C249,Viewed,2.1
U378,C229,Enrolled,3.5
U671,C162,Enrolled,3.0
U462,C284,Completed,1.3
U180,C480,Enrolled,3.6
U234,C96,Enrolled,1.1
U183,C176,Enrolled,3.8
U130,C297,Viewed,3.5
U962,C225,Viewed,1.7
U191,C460,Completed,2.9
U682,C492,Viewed,2.7
U286,C429,Viewed,4.9
U953,C460,Completed,3.0
U657,C303,Completed,3.2
U326,C248,Viewed,4.5
U752,C429,Completed,2.1
U432,C460,Viewed,1.0
U525,C306,Completed,2.8
U444,C337,Completed,3.6
U933,C433,Completed,1.7
U428,C252,Enrolled,3.8
U968,C204,Enrolled,1.3
U325,C339,Viewed,1.2
U393,C213,Viewed,2.6
U471,C184,Completed,2.6
U375,C264,Enrolled,2.8
U560,C219,Viewed,2.7
U292,C69,Viewed,1.9
U529,C411,Completed,1.3
U459,C363,Viewed,3.3
U623,C363,Viewed,3.9
U329,C385,Enrolled,2.0
U259,C114,Enrolled,1.1
U72,C318,Enrolled,2.0
U468,C219,Enrolled,2.5
U51,C451,Enrolled,3.6
U860,C210,Enrolled,2.2
U771,C275,Completed,4.0
U11,C454,Viewed,2.9
U985,C266,Viewed,1.8
U57,C212,Completed,4.1
U607,C57,Viewed,3.6
U237,C86,Completed,3.5
U485,C208,Enrolled,3.0
U498,C56,Completed,3.9
U557,C169,Viewed,2.5
U61,C355,Viewed,2.1
U144,C251,Viewed,1.7
U443,C169,Enrolled,1.1
U945,C210,Enrolled,1.7
U370,C143,Viewed,3.3
U897,C440,Enrolled,4.2
U819,C457,Viewed,2.0
U841,C364,Viewed,1.7
U227,C401,Completed,2.8
U683,C7,Enrolled,1.6
U26,C372,Viewed,3.3
U412,C297,Completed,2.6
U839,C490,Completed,4.0
U144,C73,Viewed,4.8
U730,C347,Viewed,4.9
U971,C424,Completed,3.8
U714,C265,Enrolled,1.2
U985,C7,Completed,4.1
U662,C400,Completed,4.9
U633,C476,Completed,2.6
U312,C374,Viewed,1.8
U341,C202,Completed,2.9
U775,C484,Viewed,2.4
U304,C3,Completed,2.3
U798,C94,Enrolled,4.1
U413,C447,Completed,2.2
U9,C326,Enrolled,4.1
U312,C298,Completed,4.1
U122,C20,Viewed,2.4
U180,C273,Enrolled,4.5
U963,C88,Viewed,4.9
U49,C131,Viewed,2.6
U976,C8,Completed,2.9
U935,C359,Completed,1.7
U238,C42,Completed,2.1
U814,C300,Completed,1.6
U373,C267,Enrolled,3.3
U797,C61,Enrolled,4.2
U562,C24,Completed,1.8
U893,C459,Completed,3.0
U575,C11,Completed,3.9
U975,C41,Viewed,2.0
U356,C384,Viewed,3.8
U514,C298,Completed,1.7
U278,C239,Enrolled,4.5
U440,C58,Completed,3.7
U677,C110,Completed,3.8
U364,C221,Completed,3.9
U310,C364,Enrolled,1.5
U272,C320,Enrolled,4.4
U956,C39,Viewed,5.0
U349,C94,Completed,2.6
U810,C468,Viewed,2.4
U219,C14,Viewed,4.2
U619,C23,Enrolled,1.9
U509,C359,Viewed,2.2
U329,C284,Viewed,3.3
U763,C403,Viewed,1.1
U65,C74,Completed,1.8
U576,C371,Viewed,4.9
U259,C177,Enrolled,4.4
U328,C144,Completed,4.0
U955,C444,Viewed,4.8
U57,C388,Enrolled,2.8
U724,C266,Enrolled,3.5
U539,C437,Completed,2.9
U648,C214,Completed,3.1
U141,C68,Completed,4.1
U264,C182,Completed,4.1
U747,C205,Enrolled,2.6
U815,C438,Viewed,3.3
U123,C463,Enrolled,1.4
U904,C277,Enrolled,3.7
U882,C247,Completed,3.9
U19,C7,Enrolled,4.1
U51,C484,Completed,3.2
U421,C176,Completed,3.5
U144,C164,Viewed,4.7
U671,C455,Viewed,2.5
U140,C108,Enrolled,3.1
U550,C479,Completed,3.9
U634,C200,Enrolled,1.6
U778,C284,Completed,4.8
U539,C260,Completed,3.7
U945,C500,Enrolled,5.0
U363,C296,Completed,3.4
U957,C11,Viewed,2.7
U593,C36,Completed,2.0
U274,C488,Completed,1.4
U197,C102,Completed,5.0
U866,C415,Enrolled,4.8
U20,C257,Viewed,3.1
U458,C194,Completed,3.6
U95,C240,Enrolled,2.6
U313,C357,Viewed,3.1
U14,C474,Enrolled,2.8
U366,C411,Enrolled,3.9
U61,C176,Enrolled,3.6
U299,C271,Viewed,2.2
U655,C327,Viewed,4.9
U960,C40,Enrolled,3.9
U78,C363,Completed,3.5
U878,C482,Completed,4.6
U93,C391,Viewed,4.4
U419,C133,Enrolled,1.8
U456,C325,Enrolled,2.7
U663,C429,Completed,1.7
U573,C286,Completed,1.7
U689,C54,Enrolled,4.6
U398,C273,Enrolled,3.2
U5,C2,Viewed,2.8
U173,C470,Enrolled,3.3
U935,C179,Viewed,2.1
U102,C466,Viewed,4.4
U352,C86,Completed,2.6
U323,C412,Enrolled,3.0
U343,C489,Viewed,1.2
U743,C200,Completed,3.1
U520,C322,Enrolled,4.9
U234,C192,Enrolled,1.4
U18,C458,Viewed,3.9
U157,C494,Completed,4.6
U743,C82,Viewed,3.9
U961,C68,Enrolled,3.0
U22,C237,Viewed,1.3
U938,C8,Enrolled,2.9
U248,C473,Completed,3.0
U951,C442,Enrolled,3.6
U84,C42,Completed,4.9
U950,C255,Viewed,3.6
U52,C184,Enrolled,3.4
U744,C406,Enrolled,4.1
U264,C43,Enrolled,3.4
U265,C234,Viewed,4.5
U803,C221,Completed,3.7
U53,C285,Viewed,3.5
U785,C224,Completed,2.3
U869,C224,Completed,1.3
U857,C121,Completed,4.8
U107,C143,Completed,3.2
U315,C273,Enrolled,2.0
U198,C495,Enrolled,2.6
U780,C386,Completed,2.5
U162,C90,Completed,2.0
U544,C479,Completed,2.0
U354,C347,Completed,3.5
U139,C414,Completed,2.5
U393,C294,Completed,3.2
U781,C145,Completed,1.4
U657,C346,Enrolled,4.1
U398,C418,Completed,2.3
U685,C495,Completed,4.5
U706,C121,Enrolled,4.1
U348,C24,Completed,1.9
U89,C49,Viewed,1.9
U1000,C364,Viewed,2.8
U124,C16,Enrolled,1.1
U70,C69,Completed,3.7
U282,C481,Completed,2.0
U430,C233,Enrolled,3.3
U101,C344,Viewed,4.5
U74,C377,Enrolled,1.9
U108,C151,Viewed,2.8
U53,C305,Viewed,3.2
U709,C474,Completed,3.1
U981,C60,Completed,1.3
U3,C216,Enrolled,3.5
U572,C187,Enrolled,4.7
U12,C217,Enrolled,2.1
U338,C456,Completed,2.6
U815,C245,Viewed,2.5
U380,C208,Viewed,2.6
U711,C246,Enrolled,3.1
U143,C301,Enrolled,3.8
U377,C279,Completed,4.8
U836,C285,Viewed,3.6
U471,C395,Viewed,4.4
U425,C257,Completed,1.3
U319,C252,Completed,1.5
U964,C51,Viewed,1.8
U646,C270,Completed,3.5
U55,C196,Completed,3.7
U393,C39,Completed,4.5
U236,C449,Viewed,4.4
U496,C463,Completed,2.8
U179,C222,Viewed,2.9
U165,C225,Enrolled,2.4
U126,C30,Completed,4.9
U326,C225,Enrolled,1.8
U810,C3,Viewed,1.1
U245,C303,Enrolled,1.1
U959,C48,Enrolled,4.4
U147,C219,Completed,3.4
U506,C318,Completed,4.5
U516,C16,Viewed,4.4
U940,C141,Completed,3.0
U862,C216,Viewed,2.8
U759,C64,Enrolled,2.7
U925,C362,Enrolled,3.1
U41,C27,Enrolled,2.8
U297,C310,Completed,4.5
U652,C391,Completed,2.0
U30,C47,Enrolled,3.7
U238,C426,Completed,4.0
U602,C427,Completed,3.2
U473,C210,Enrolled,4.4
U978,C149,Viewed,2.4
U869,C116,Completed,1.8
U125,C141,Viewed,4.2
U594,C10,Enrolled,1.3
U904,C254,Enrolled,2.7
U5,C426,Enrolled,4.7
U102,C290,Completed,3.6
U490,C321,Enrolled,2.5
U222,C380,Enrolled,3.3
U964,C22,Completed,2.2
U937,C217,Completed,3.3
U152,C87,Enrolled,2.3
U305,C284,Completed,2.7
U121,C215,Completed,3.5
U261,C463,Viewed,2.0
U771,C42,Viewed,3.7
U840,C393,Viewed,4.0
U869,C482,Enrolled,1.1
U105,C63,Viewed,4.7
U874,C162,Viewed,1.1
U731,C157,Completed,2.6
U980,C189,Viewed,1.2
U951,C71,Enrolled,4.1
U617,C26,Viewed,4.2
U482,C51,Viewed,2.9
U341,C90,Completed,2.0
U779,C9,Viewed,2.4
U370,C350,Completed,5.0
U825,C336,Viewed,2.6
U383,C437,Enrolled,2.7
U89,C480,Viewed,4.6
U158,C407,Completed,3.5
U5,C15,Enrolled,1.8
U521,C208,Completed,2.4
U92,C68,Viewed,3.7
U926,C344,Enrolled,4.7
U787,C20,Viewed,4.6
U106,C41,Completed,1.3
U377,C198,Enrolled,2.0
U152,C215,Viewed,3.8
U659,C87,Viewed,1.4
U635,C192,Enrolled,1.5
U213,C256,Viewed,1.4
U182,C345,Enrolled,3.3
U672,C62,Viewed,4.6
U787,C341,Completed,4.0
U940,C351,Completed,1.4
U915,C168,Completed,3.7
U86,C11,Viewed,1.6
U923,C93,Viewed,2.4
U895,C476,Viewed,4.7
U71,C275,Completed,4.2
U167,C200,Completed,2.7
U725,C276,Viewed,4.2
U982,C357,Enrolled,1.8
U506,C161,Viewed,3.3
U569,C164,Completed,2.5
U656,C455,Enrolled,4.0
U355,C262,Completed,2.2
U8,C239,Completed,4.7
U250,C203,Viewed,2.9
U193,C308,Viewed,4.0
U178,C385,Enrolled,3.2
U880,C39,Enrolled,3.4
U810,C177,Viewed,2.8
U194,C64,Viewed,2.0
U291,C5,Viewed,4.7
U72,C302,Completed,3.3
U540,C19,Enrolled,4.8
U895,C394,Enrolled,1.5
U816,C392,Enrolled,4.5
U226,C245,Enrolled,1.8
U632,C494,Enrolled,1.7
U445,C211,Viewed,3.4
U328,C485,Completed,4.5
U582,C165,Completed,1.6
U824,C133,Viewed,3.9
U696,C361,Viewed,1.8
U999,C253,Enrolled,3.0
U251,C89,Enrolled,4.3
U374,C494,Enrolled,1.2
U887,C432,Completed,3.3
U915,C342,Viewed,2.5
U958,C185,Completed,3.3
